Item Category,Item Name,Serving Size,Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carb (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin D (mcg),Potassium (mg),Calcium (mg),Iron (mg)
Hot Americano,Americano - Large,Large,10,0,0,0,0,30,2,0,0,0,0,0,142,15,0
Hot Americano,Americano - Medium,Medium,10,0,0,0,0,25,2,0,0,0,0,0,118,12,0
Hot Americano,Americano - Small,Small,5,0,0,0,0,15,1,0,0,0,0,0,94,7,0
